,DCM candidate,FDR,beta,beta_se,chrom,end,exonic_part_number,gene_id,has.rbm20.binding,id,is.diff,pvalue,start,statistic,strand,coord,new_coor,new_start,new_end
637,False,1.09874739825429e-14,0.100281174569923,0.0109590803443725,17,1616268,21,MIR22HG,True,MIR22HG.E021,True,6.84406934042177e-17,1616220,9.15051002627402,-,chr17:1616220-1616268,chr17:1712926-1712974,1712926,1712974
638,False,1.44469478931336e-14,0.105988755314391,0.0116384691299091,17,1616349,22,MIR22HG,True,MIR22HG.E022,True,9.09883198848642e-17,1616269,9.10676087476274,-,chr17:1616269-1616349,chr17:1712975-1713055,1712975,1713055
639,False,3.70140868681905e-19,0.139571215321125,0.0129836455168715,17,1616741,23,MIR22HG,True,MIR22HG.E023,True,1.5152696892998e-21,1616350,10.749770943743,-,chr17:1616350-1616741,chr17:1713056-1713447,1713056,1713447
640,False,1.24069401485203e-24,0.161382508292946,0.0127806589839395,17,1616996,24,MIR22HG,True,MIR22HG.E024,True,3.13513518553524e-27,1616742,12.6270882038041,-,chr17:1616742-1616996,chr17:1713448-1713702,1713448,1713702
641,False,1.65167938912287e-37,0.379921062841677,0.0223847942924297,16,593366,1,MIR3176,False,MIR3176.E001,True,1.53499443988285e-40,593277,16.9722829648768,+,chr16:593277-593366,chr16:543277-543366,543277,543366
642,False,1.13884098717499e-41,-0.4649682231729,0.0252638097882916,5,149112453,1,MIR378A,False,MIR378A.E001,True,7.87229364857748e-45,149112388,-18.4045172548911,+,chr5:149112388-149112453,chr5:149732825-149732890,149732825,149732890
643,False,1.16310746352281e-21,-0.243979913571226,0.021007900436812,2,112187197,3,MIR4435-1HG,False,MIR4435-1HG.E003,True,3.8413509371481e-24,112186896,-11.6137219092919,-,chr2:112186896-112187197,chr2:111429319-111429620,111429319,111429620
644,False,3.43112761626372e-31,-0.391415170165313,0.0263990918863415,7,136588041,1,MIR490,False,MIR490.E001,True,5.40239605319638e-34,136587914,-14.8268422205775,+,chr7:136587914-136588041,chr7:136903167-136903294,136903167,136903294
645,False,3.37082511252549e-24,-0.123906601547995,0.00993053634079996,17,6920933,5,MIR497HG,False,MIR497HG.E005,True,9.00971703988441e-27,6920708,-12.4773322704555,-,chr17:6920708-6920933,chr17:7017389-7017614,7017389,7017614
646,False,3.61106175754516e-50,-0.535870438631804,0.0249590443496945,13,42293726,22,MIR5006,False,MIR5006+VWA8.E022,True,1.05393590367529e-53,42293473,-21.4699902417683,-,chr13:42293473-42293726,chr13:41719337-41719590,41719337,41719590
647,False,3.61106175754516e-50,-0.535870438631804,0.0249590443496945,13,42293726,22,VWA8,False,MIR5006+VWA8.E022,True,1.05393590367529e-53,42293473,-21.4699902417683,-,chr13:42293473-42293726,chr13:41719337-41719590,41719337,41719590
648,False,3.90024336741715e-25,0.265564940518467,0.020756826462829,16,585368,1,MIR5587,False,MIR5587.E001,True,9.64591133741166e-28,585316,12.7941013041679,+,chr16:585316-585368,chr16:535316-535368,535316,535368
649,False,1.99673639209478e-13,0.146630470059026,0.0168879341155201,2,228396925,10,MIR5703,False,MIR5703+AGFG1.E010,True,1.39865711423404e-15,228396854,8.68255815400602,+,chr2:228396854-228396925,chr2:227532138-227532209,227532138,227532209
650,False,1.99673639209478e-13,0.146630470059026,0.0168879341155201,2,228396925,10,AGFG1,False,MIR5703+AGFG1.E010,True,1.39865711423404e-15,228396854,8.68255815400602,+,chr2:228396854-228396925,chr2:227532138-227532209,227532138,227532209
651,False,4.78311554471359e-06,-0.106705457198592,0.0192867790810263,4,344041,1,MIR571,False,MIR571.E001,True,9.86027598120653e-08,343946,-5.53257009634987,+,chr4:343946-344041,chr4:350157-350252,350157,350252
652,False,1.66011175331487e-16,-0.251210373841952,0.0255978021961977,7,5535548,1,MIR589,False,MIR589.E001,True,8.59354298576388e-19,5535450,-9.81374775523761,-,chr7:5535450-5535548,chr7:5495819-5495917,5495819,5495917
653,False,5.89346607459022e-07,0.108363134764858,0.0181273035191844,17,5390365,2,MIS12,False,MIS12.E002,True,1.02978811653733e-08,5390247,5.97789597609903,+,chr17:5390247-5390365,chr17:5486927-5487045,5486927,5487045
654,False,2.19511449169641e-26,-0.165915743776444,0.0125524233378531,7,140156451,4,MKRN1,False,MKRN1.E004,True,4.82190774531999e-29,140155992,-13.2178256987324,-,chr7:140155992-140156451,chr7:140456192-140456651,140456192,140456651
655,False,2.35156867421181e-47,-0.448186867989913,0.0219465613749579,10,21845954,7,MLLT10,False,MLLT10.E007,True,1.01144292351542e-50,21845572,-20.4217353385172,+,chr10:21845572-21845954,chr10:21556643-21557025,21556643,21557025
656,False,1.21250058161508e-34,-0.365296560530703,0.0228339502538887,10,21846111,8,MLLT10,False,MLLT10.E008,True,1.39691152891951e-37,21845955,-15.9979572727891,+,chr10:21845955-21846111,chr10:21557026-21557182,21557026,21557182
657,False,1.55905270394674e-19,-0.251103054841662,0.0230779197055842,6,168323643,23,MLLT4,False,MLLT4.E023,True,6.16685465623565e-22,168323640,-10.880662470669,+,chr6:168323640-168323643,chr6:167922960-167922963,167922960,167922963
658,False,7.48782734089251e-29,0.191334693137513,0.0136275576612281,17,41894065,8,MPP3,False,MPP3.E008,True,1.42052362801306e-31,41894045,14.0402776413767,-,chr17:41894045-41894065,chr17:43816677-43816697,43816677,43816697
659,False,8.79959079747458e-19,-0.149103617993694,0.0140419380566591,11,30433133,2,MPPED2,False,MPPED2.E002,True,3.72400077528725e-21,30431618,-10.6184500595332,-,chr11:30431618-30433133,chr11:30410071-30411586,30410071,30411586
660,False,6.95922505622071e-16,-0.182377489734151,0.0190197387486783,11,118127952,2,MPZL2,False,MPZL2.E002,True,3.83778828427969e-18,118127626,-9.58885356649943,-,chr11:118127626-118127952,chr11:118256911-118257237,118256911,118257237
661,False,0.00408333085559703,0.101278562935552,0.0266825045026787,18,48327874,6,MRO,False,MRO.E006,True,0.000195388187455794,48327719,3.79569177718623,-,chr18:48327719-48327874,chr18:50801349-50801504,50801349,50801504
662,False,6.21531102266227e-09,-0.164175690028846,0.0238849135730312,20,35757434,12,MROH8,False,MROH8.E012,True,7.87666722022823e-11,35757224,-6.87361457377088,-,chr20:35757224-35757434,chr20:37128821-37129031,37128821,37129031
663,False,1.9855773124979e-20,-0.138307363552124,0.0123587866278301,6,24423704,15,MRS2,False,MRS2.E015,True,7.2439609167307e-23,24423279,-11.1910147587366,+,chr6:24423279-24423704,chr6:24423051-24423476,24423051,24423476
664,False,9.17667957006206e-11,-0.233778478523945,0.0305898674147716,8,15998554,2,MSR1,False,MSR1.E002,True,8.83850457062153e-13,15996828,-7.64235017282408,-,chr8:15996828-15998554,chr8:16139319-16141045,16139319,16141045
665,False,1.38019567363922e-15,-0.164185649183375,0.0173184994784309,2,42936684,19,MTA3,False,MTA3.E019,True,7.86575208405888e-18,42936237,-9.48036227895251,+,chr2:42936237-42936684,chr2:42709097-42709544,42709097,42709544
666,False,1.94417025845211e-09,-0.161155411615771,0.0227286056089242,6,151220043,9,MTHFD1L,False,MTHFD1L.E009,True,2.28017940725385e-11,151219996,-7.09042228056852,+,chr6:151219996-151220043,chr6:150898860-150898907,150898860,150898907
667,False,2.40828617510457e-05,0.139183349878374,0.026949027011109,15,80207598,7,MTHFS,False,MTHFS+ST20+ST20-MTHFS.E007,True,5.82473860228597e-07,80206930,5.16468924169319,-,chr15:80206930-80207598,chr15:79914588-79915256,79914588,79915256
668,False,2.40828617510457e-05,0.139183349878374,0.026949027011109,15,80207598,7,ST20,False,MTHFS+ST20+ST20-MTHFS.E007,True,5.82473860228597e-07,80206930,5.16468924169319,-,chr15:80206930-80207598,chr15:79914588-79915256,79914588,79915256
669,False,2.40828617510457e-05,0.139183349878374,0.026949027011109,15,80207598,7,ST20-MTHFS,False,MTHFS+ST20+ST20-MTHFS.E007,True,5.82473860228597e-07,80206930,5.16468924169319,-,chr15:80206930-80207598,chr15:79914588-79915256,79914588,79915256
670,False,1.51469356047681e-24,-0.237004780846675,0.0188142623298112,8,17555179,12,MTUS1,False,MTUS1.E012,True,3.87404534354429e-27,17554766,-12.5970806982499,-,chr8:17554766-17555179,chr8:17697257-17697670,17697257,17697670
671,False,9.63806379348794e-18,0.116445619233693,0.0113578250566606,12,56554454,7,MYL6,False,MYL6.E007,True,4.49339062247283e-20,56554410,10.2524575482351,+,chr12:56554410-56554454,chr12:56160626-56160670,56160626,56160670
672,False,1.31113372285047e-12,-0.154152355640229,0.0184152735360613,17,34869271,19,MYO19,False,MYO19.E019,True,1.00501655586474e-14,34868929,-8.37089687201027,-,chr17:34868929-34869271,chr17:36513086-36513428,36513086,36513428
673,False,0.000137203256218528,-0.105138227956168,0.0221726616321735,11,76896041,29,MYO7A,False,MYO7A.E029,True,4.03185654381855e-06,76895761,-4.74179553633778,+,chr11:76895761-76896041,chr11:77184716-77184996,77184716,77184996
674,False,3.86972981441353e-30,-0.238286726301146,0.0164687622210262,13,33091993,6,N4BP2L2,False,N4BP2L2.E006,True,6.80631136807553e-33,33091031,-14.4690124918385,-,chr13:33091031-33091993,chr13:32516894-32517856,32516894,32517856
675,False,6.33972096999609e-12,-0.186732354747603,0.0230401074306834,13,41932854,13,NAA16,False,NAA16.E013,True,5.27831267106696e-14,41932610,-8.10466510667933,+,chr13:41932610-41932854,chr13:41358474-41358718,41358474,41358718
676,False,0.000172435767245006,0.105969491502681,0.0226236828481351,20,23375822,11,NAPB,False,NAPB.E011,True,5.20361395340657e-06,23375776,4.68400711829358,-,chr20:23375776-23375822,chr20:23395139-23395185,23395139,23395185
677,False,1.91912427700275e-07,-0.113280725020804,0.0182505430082056,15,60745801,8,NARG2,False,NARG2.E008,True,3.08270873050106e-09,60743294,-6.2069783331856,-,chr15:60743294-60745801,chr15:60451095-60453602,60451095,60453602
678,False,1.32993234817418e-24,0.210700552628491,0.0166999861289468,1,46074009,8,NASP,False,NASP.E008,True,3.37084805371419e-27,46072993,12.6168100381398,+,chr1:46072993-46074009,chr1:45607321-45608337,45607321,45608337
679,False,6.17050663691662e-06,-0.10460778352911,0.0191066007926951,1,201709204,4,NAV1,False,NAV1.E004,True,1.30947555552317e-07,201708996,-5.47495520862634,+,chr1:201708996-201709204,chr1:201739868-201740076,201739868,201740076
680,False,5.66195427731507e-07,0.12343018037479,0.0206188656766632,1,201773625,18,NAV1,False,NAV1.E018,True,9.85856184171282e-09,201773617,5.98627404195619,+,chr1:201773617-201773625,chr1:201804489-201804497,201804489,201804497
681,False,3.30771782530609e-08,0.106753939769231,0.0162848958737063,1,145313506,14,NBPF10,False,NBPF10.E014,True,4.66441107179986e-10,145313334,6.55539590778694,+,chr1:145313334-145313506,chr1:146124688-146124860,146124688,146124860
682,False,3.68053985303469e-18,0.103477942068659,0.00995048913320348,1,145322944,26,NBPF10,False,NBPF10.E026,True,1.65937794261921e-20,145322772,10.3992819532225,+,chr1:145322772-145322944,chr1:148567713-148567885,148567713,148567885
683,False,2.37713905836176e-17,0.137784083580482,0.0136239726732359,1,145323705,27,NBPF10,False,NBPF10.E027,True,1.1502462455398e-19,145323654,10.1133558386503,+,chr1:145323654-145323705,chr1:146114469-146114520,146114469,146114520
684,False,3.66753310554572e-11,0.113790893395732,0.0145799654106676,1,145330855,36,NBPF10,False,NBPF10.E036,True,3.31829521062755e-13,145330683,7.80460653990825,+,chr1:145330683-145330855,chr1:146107344-146107516,146107344,146107516
685,False,1.62385963872786e-10,0.120791589343232,0.0160207819835514,1,145331626,37,NBPF10,False,NBPF10.E037,True,1.6338623686489e-12,145331575,7.53968123823477,+,chr1:145331575-145331626,chr1:146106573-146106624,146106573,146106624
686,False,4.2080986535574e-11,0.115008401782783,0.0147815384005396,1,145335561,42,NBPF10,False,NBPF10.E042,True,3.83970660104317e-13,145335389,7.78054344996894,+,chr1:145335389-145335561,chr1:146102626-146102798,146102626,146102798
687,False,1.10686149458131e-10,0.121553804262593,0.0159758561049377,1,145336332,43,NBPF10,False,NBPF10.E043,True,1.08222452157638e-12,145336281,7.60859408498454,+,chr1:145336281-145336332,chr1:146101855-146101906,146101855,146101906
688,False,4.28492549223834e-11,0.114975155716318,0.0147834657425573,1,145340281,48,NBPF10,False,NBPF10.E048,True,3.91638991056976e-13,145340109,7.77728022092533,+,chr1:145340109-145340281,chr1:146093182-146093354,146093182,146093354
689,False,1.12422958422795e-10,0.121518772434882,0.0159775342123203,1,145341052,49,NBPF10,False,NBPF10.E049,True,1.10179645576342e-12,145341001,7.60560239271334,+,chr1:145341001-145341052,chr1:146092411-146092462,146092411,146092462
690,False,1.10960784941632e-09,0.102057955065256,0.0141880242542498,1,145345005,54,NBPF10,False,NBPF10.E054,True,1.25706353238073e-11,145344833,7.19324644759368,+,chr1:145344833-145345005,chr1:146088464-146088636,146088464,146088636
691,False,1.14301831228051e-10,0.121482952751686,0.0159794620329647,1,145345776,55,NBPF10,False,NBPF10.E055,True,1.12284399253964e-12,145345725,7.60244321749211,+,chr1:145345725-145345776,chr1:146087693-146087744,146087693,146087744
692,False,2.33184013320287e-11,0.150428354444636,0.0190826690988272,1,145347306,57,NBPF10,False,NBPF10.E057,True,2.05964465904492e-13,145347255,7.8829829132174,+,chr1:145347255-145347306,chr1:146086164-146086215,146086164,146086215
693,False,1.91867025461903e-19,0.117264421022091,0.0108089843911733,1,145348960,59,NBPF10,False,NBPF10.E059,True,7.67774622234224e-22,145348852,10.848791780831,+,chr1:145348852-145348960,chr1:146084518-146084626,146084518,146084626
694,False,2.82804431986698e-26,0.220961919270312,0.016765475867764,1,145349735,60,NBPF10,False,NBPF10.E060,True,6.3208413115508e-29,145349563,13.1795793339317,+,chr1:145349563-145349735,chr1:146083737-146083909,146083737,146083909
695,False,1.84802626996825e-24,0.18197721802519,0.0144813250223825,1,145350506,61,NBPF10,False,NBPF10.E061,True,4.81175521528163e-27,145350455,12.5663375239437,+,chr1:145350455-145350506,chr1:146082966-146083017,146082966,146083017
696,False,5.49038143008928e-09,0.120906444992188,0.0175300714946204,1,145351275,62,NBPF10,False,NBPF10.E062,True,6.894709318266e-11,145351103,6.89708795707374,+,chr1:145351103-145351275,chr1:146082197-146082369,146082197,146082369
697,False,3.60205676358085e-07,0.120894133481272,0.0198878369362461,1,145352036,63,NBPF10,False,NBPF10.E063,True,6.07545173721834e-09,145351985,6.07879750164983,+,chr1:145351985-145352036,chr1:146081436-146081487,146081436,146081487
698,False,1.48887016759691e-29,0.194268447918012,0.0136105150278365,1,145365459,80,NBPF10,False,NBPF10.E080,True,2.72163243589045e-32,145365287,14.2734090165354,+,chr1:145365287-145365459,chr1:146069543-146069715,146069543,146069715
699,False,2.17228640145669e-38,0.24221907321911,0.0140188828112945,1,145366230,81,NBPF10,False,NBPF10.E081,True,1.83529320081903e-41,145366179,17.278058207603,+,chr1:145366179-145366230,chr1:146068772-146068823,146068772,146068823
700,False,4.41234286138034e-09,0.140336597140297,0.0202227461088589,1,148574987,5,NBPF15,False,NBPF15.E005,True,5.41555015316802e-11,148574737,6.93954205748648,+,chr1:148574737-148574987,chr1:144442670-144442920,144442670,144442920
701,False,4.91396123839646e-10,0.130056898206634,0.0177141905939163,1,148310085,74,NBPF20,False,NBPF20.E074,True,5.26881356764425e-12,148309977,7.34196109707094,-,chr1:148309977-148310085,chr1:145374865-145374973,145374865,145374973
702,False,4.93315203104131e-10,0.130325660417221,0.0177526943861614,1,148319619,86,NBPF20,False,NBPF20.E086,True,5.2931791481933e-12,148319511,7.34117636356163,-,chr1:148319511-148319619,chr1:145384371-145384479,145384371,145384479
703,False,3.98659238087432e-10,-0.158119025906727,0.0214291025231933,8,102803189,6,NCALD,False,NCALD.E006,True,4.24385707913471e-12,102803090,-7.37870499875532,-,chr8:102803090-102803189,chr8:101790862-101790961,101790862,101790961
704,False,1.01273288665842e-11,-0.163548786125313,0.020377597864311,11,113092047,12,NCAM1,False,NCAM1.E012,True,8.5795816678001e-14,113092018,-8.02591096430213,+,chr11:113092018-113092047,chr11:113221296-113221325,113221296,113221325
705,False,4.83283160895499e-07,-0.123730766715378,0.0205557645141065,22,37272070,9,NCF4,False,NCF4.E009,True,8.29982908925126e-09,37271826,-6.01927340773278,+,chr22:37271826-37272070,chr22:36875784-36876028,36875784,36876028
706,False,5.41433410360339e-06,-0.131712362442018,0.0239296681162816,6,126240577,16,NCOA7,False,NCOA7.E016,True,1.13444933367871e-07,126240451,-5.50414497192302,+,chr6:126240451-126240577,chr6:125919305-125919431,125919305,125919431
707,False,1.8026058516024e-14,-0.204619322615475,0.0225546980924304,17,15995176,27,NCOR1,False,NCOR1.E027,True,1.13945269195286e-16,15994878,-9.07213751108236,-,chr17:15994878-15995176,chr17:16091564-16091862,16091564,16091862
708,False,3.81107366789029e-12,-0.119463543329649,0.0145833809212548,6,11201279,7,NEDD9,True,NEDD9.E007,True,3.07642085512274e-14,11198541,-8.19175909720183,-,chr6:11198541-11201279,chr6:11198308-11201046,11198308,11201046
709,False,5.04401907520758e-10,0.126102406344711,0.0171871172765698,15,75645494,10,NEIL1,False,NEIL1.E010,True,5.42375973923609e-12,75645043,7.33703065589822,+,chr15:75645043-75645494,chr15:75352702-75353153,75352702,75353153
710,False,5.9820205395386e-15,0.188660424178963,0.0203983066496396,15,75645731,11,NEIL1,False,NEIL1.E011,True,3.60213221631535e-17,75645495,9.24882772964374,+,chr15:75645495-75645731,chr15:75353154-75353390,75353154,75353390
711,False,1.02122350505627e-11,0.116204778480238,0.0144814164397252,15,75646079,12,NEIL1,False,NEIL1.E012,True,8.65935536323229e-14,75645732,8.02440693311372,+,chr15:75645732-75646079,chr15:75353391-75353738,75353391,75353738
712,False,7.67660212589806e-07,-0.14610658829087,0.0246635685998604,4,170477002,23,NEK1,False,NEK1.E023,True,1.3619987181696e-08,170476871,-5.92398410227209,-,chr4:170476871-170477002,chr4:169555720-169555851,169555720,169555851
713,False,1.49811954984418e-07,-0.142659232923904,0.0228006203373153,11,74705765,2,NEU3,False,NEU3.E002,True,2.36227855714382e-09,74705554,-6.25681366618035,+,chr11:74705554-74705765,chr11:74994509-74994720,74994509,74994720
714,False,3.05780353065523e-41,-0.691582635664372,0.0378967372897547,17,29549782,17,NF1,False,NF1.E017,True,2.27812210996757e-44,29548948,-18.2491339657185,+,chr17:29548948-29549782,chr17:31221930-31222764,31221930,31222764
715,False,2.0418039134775e-43,-0.433054958925648,0.0227697838275393,1,204946267,20,NFASC,False,NFASC.E020,True,1.20753699240977e-46,204945924,-19.0188436660466,+,chr1:204945924-204946267,chr1:204976796-204977139,204976796,204977139
716,False,8.26847200657586e-11,-0.188059241210402,0.0245479567237676,1,204953270,26,NFASC,False,NFASC.E026,True,7.90660966235038e-13,204953155,-7.66089183415907,+,chr1:204953155-204953270,chr1:204984027-204984142,204984027,204984142
717,False,1.24820593730105e-16,-0.201042780244992,0.0203944103241351,18,77228001,15,NFATC1,False,NFATC1.E015,True,6.40410425749322e-19,77227583,-9.8577393045326,+,chr18:77227583-77228001,chr18:79467583-79468001,79467583,79468001
718,False,3.35858557525488e-19,-0.134438471428845,0.012489071475736,9,33348721,18,NFX1,False,NFX1.E018,True,1.36976677096449e-21,33347661,-10.7644889125692,+,chr9:33347661-33348721,chr9:33347663-33348723,33347663,33348723
719,False,1.66362934091656e-06,-0.139244459984087,0.0241664183006229,13,39616442,5,NHLRC3,False,NHLRC3.E005,True,3.12542233204958e-08,39616242,-5.76189893975716,+,chr13:39616242-39616442,chr13:39042105-39042305,39042105,39042305
720,False,1.51568660226514e-24,-0.236550059249858,0.0187789373972614,14,51192670,2,NIN,False,NIN.E002,True,3.8882265868643e-27,51192558,-12.5965625341695,-,chr14:51192558-51192670,chr14:50725840-50725952,50725840,50725952
721,False,4.74382096599129e-37,-0.273360837619445,0.0162558853563661,14,51194469,4,NIN,False,NIN.E004,True,4.55442956688207e-40,51193954,-16.8161150024592,-,chr14:51193954-51194469,chr14:50727236-50727751,50727236,50727751
722,False,7.30275545493103e-23,0.16705583855005,0.0138949085031441,3,52514894,15,NISCH,False,NISCH.E015,True,2.19871283609039e-25,52514312,12.0228095429523,+,chr3:52514312-52514894,chr3:52480296-52480878,52480296,52480878
723,False,2.26287271180483e-24,0.301941992113451,0.0240853043746888,3,52515930,17,NISCH,False,NISCH.E017,True,5.94404266914432e-27,52515927,12.5363577481197,+,chr3:52515927-52515930,chr3:52481911-52481914,52481911,52481914
724,False,8.67130527913902e-23,-0.125412555647948,0.0104537828322568,17,5418073,2,NLRP1,False,NLRP1.E002,True,2.63739603568338e-25,5417439,-11.9968587123283,-,chr17:5417439-5418073,chr17:5514119-5514753,5514119,5514753
725,False,0.000710795896150918,0.117826528972117,0.0273537432941646,17,49243042,10,NME1-NME2,False,NME1-NME2+NME1.E010,True,2.5920973555082e-05,49242796,4.3075102264798,+,chr17:49242796-49243042,chr17:51165435-51165681,51165435,51165681
726,False,0.000710795896150918,0.117826528972117,0.0273537432941646,17,49243042,10,NME1,False,NME1-NME2+NME1.E010,True,2.5920973555082e-05,49242796,4.3075102264798,+,chr17:49242796-49243042,chr17:51165435-51165681,51165435,51165681
727,False,3.20872413861214e-08,-0.100809082783594,0.0153639514426879,5,43603396,2,NNT,False,NNT.E002,True,4.51249166484802e-10,43603229,-6.56140337071758,+,chr5:43603229-43603396,chr5:43603127-43603294,43603127,43603294
728,False,6.91362972833447e-08,0.118050959478652,0.0184118683169337,16,67205360,2,NOL3,False,NOL3.E002,True,1.02431617582122e-09,67205055,6.41167737279975,+,chr16:67205055-67205360,chr16:67171152-67171457,67171152,67171457
729,False,7.79864537166076e-11,-0.203254222993718,0.0264963793164559,14,26939696,3,NOVA1,False,NOVA1.E003,True,7.43937506843627e-13,26939324,-7.6710187669862,-,chr14:26939324-26939696,chr14:26470118-26470490,26470118,26470490
730,False,3.76939733255837e-44,-0.561862023371431,0.0291469532133971,16,21475023,32,NPIPB3,False,NPIPB3+CTD-2547E10.2.E032,True,2.1134426433337e-47,21474526,-19.2768698415167,-,chr16:21474526-21475023,chr16:21463205-21463702,21463205,21463702
731,False,3.76939733255837e-44,-0.561862023371431,0.0291469532133971,16,21475023,32,CTD-2547E10.2,False,NPIPB3+CTD-2547E10.2.E032,True,2.1134426433337e-47,21474526,-19.2768698415167,-,chr16:21474526-21475023,chr16:21463205-21463702,21463205,21463702
732,False,1.43321826977196e-15,-0.173962696886328,0.0183616457464472,5,32712651,2,NPR3,False,NPR3.E002,True,8.18994449001015e-18,32711540,-9.47424317452523,+,chr5:32711540-32712651,chr5:32711434-32712545,32711434,32712545
733,False,3.81592072282299e-10,-0.163822602702111,0.0221786743359318,9,102596341,6,NR4A3,False,NR4A3.E006,True,4.05337897637767e-12,102595737,-7.38649209690142,+,chr9:102595737-102596341,chr9:99833455-99834059,99833455,99834059
734,False,1.76077707203335e-08,0.100329936051666,0.0150291283069233,7,129270009,2,NRF1,False,NRF1.E002,True,2.39507227036596e-10,129269909,6.67569894958237,+,chr7:129269909-129270009,chr7:129630068-129630168,129630068,129630168
735,False,9.57254623585e-14,0.141965896995377,0.0161284581597827,5,139239497,9,NRG2,False,NRG2.E009,True,6.5067846040087e-16,139239474,8.8021989200045,-,chr5:139239474-139239497,chr5:139859889-139859912,139859889,139859912
736,False,1.79003214091919e-14,-0.133958411317258,0.014763856025705,11,3733064,14,NUP98,False,NUP98.E014,True,1.13012981753604e-16,3732783,-9.07340271295154,-,chr11:3732783-3733064,chr11:3711553-3711834,3711553,3711834
737,False,1.22257229012398e-58,-0.410950487767986,0.0165675798199239,11,3733793,15,NUP98,False,NUP98.E015,True,8.45109034786694e-63,3733065,-24.8044972310189,-,chr11:3733065-3733793,chr11:3711835-3712563,3711835,3712563
738,False,2.0359939737335e-22,-0.212372608869874,0.0178899266649738,12,113426610,5,OAS2,False,OAS2.E005,True,6.36453361272474e-25,113425114,-11.8710720757549,+,chr12:113425114-113426610,chr12:112987309-112988805,112987309,112988805
739,False,0.00306099253773016,-0.103534165346887,0.0266609211999422,1,228407300,10,OBSCN,False,OBSCN.E010,True,0.000140144829547378,228407025,-3.88336789154576,+,chr1:228407025-228407300,chr1:228219324-228219599,228219324,228219599
740,False,2.77732985670885e-05,-0.11004150297859,0.0214455009013822,1,228412435,11,OBSCN,False,OBSCN.E011,True,6.8175749412752e-07,228412160,-5.13121626231159,+,chr1:228412160-228412435,chr1:228224459-228224734,228224459,228224734
741,False,8.01679249969042e-11,-0.128331172582548,0.0167399430355525,1,228432272,13,OBSCN,False,OBSCN.E013,True,7.65978730058441e-13,228431997,-7.66616542899801,+,chr1:228431997-228432272,chr1:228244296-228244571,228244296,228244571
742,False,2.07282556003258e-09,-0.114190595025293,0.0161319999813606,1,228433389,14,OBSCN,False,OBSCN.E014,True,2.44221448032227e-11,228433114,-7.07851445308904,+,chr1:228433114-228433389,chr1:228245413-228245688,228245413,228245688
743,False,1.68930924264987e-11,-0.147760157795005,0.0186125245303741,1,228434504,15,OBSCN,False,OBSCN.E015,True,1.46486899564641e-13,228434229,-7.93874885450778,+,chr1:228434229-228434504,chr1:228246528-228246803,228246528,228246803
744,False,6.7309197090583e-16,-0.172267091087897,0.0179551369192357,1,228437941,16,OBSCN,False,OBSCN.E016,True,3.70154573164392e-18,228437666,-9.59430673588145,+,chr1:228437666-228437941,chr1:228249965-228250240,228249965,228250240
745,False,7.6033340596506e-11,-0.147697112301283,0.0192419943201506,1,228444627,17,OBSCN,False,OBSCN.E017,True,7.22970211973106e-13,228444352,-7.67576945735879,+,chr1:228444352-228444627,chr1:228256651-228256926,228256651,228256926
746,False,1.54562546515875e-13,-0.136662650292659,0.015664734674982,1,228452092,19,OBSCN,False,OBSCN.E019,True,1.07198251512185e-15,228451817,-8.72422375023828,+,chr1:228451817-228452092,chr1:228264116-228264391,228264116,228264391
747,False,0.00588911104257867,-0.105409081616589,0.0286370157806085,1,228479862,45,OBSCN,False,OBSCN.E045,True,0.000299299895303638,228479599,-3.68086823096863,+,chr1:228479599-228479862,chr1:228291898-228292161,228291898,228292161
748,False,0.00744415102688939,-0.101386180900244,0.0281270262205322,1,228480487,46,OBSCN,False,OBSCN.E046,True,0.000395140691460948,228480224,-3.60458230121157,+,chr1:228480224-228480487,chr1:228292523-228292786,228292523,228292786
749,False,0.000383924839860634,-0.117113658004105,0.02617630704937,1,228481317,47,OBSCN,False,OBSCN.E047,True,1.2897949657832e-05,228481054,-4.47403286427005,+,chr1:228481054-228481317,chr1:228293353-228293616,228293353,228293616
750,False,0.000861862327790429,-0.112492618537363,0.0264415072572614,1,228482116,48,OBSCN,False,OBSCN.E048,True,3.22508276701253e-05,228481853,-4.254395085835,+,chr1:228481853-228482116,chr1:228294152-228294415,228294152,228294415
751,False,0.00266756439818458,-0.108664027843405,0.0276844937146803,1,228482744,49,OBSCN,False,OBSCN.E049,True,0.000119407097748197,228482481,-3.92508633039525,+,chr1:228482481-228482744,chr1:228294780-228295043,228294780,228295043
752,False,6.87373681787005e-08,-0.189312989572266,0.029520941356265,1,228486418,50,OBSCN,False,OBSCN.E050,True,1.0178777388941e-09,228486155,-6.41283715473692,+,chr1:228486155-228486418,chr1:228298454-228298717,228298454,228298717
753,False,4.84267336836299e-09,-0.191163609457119,0.0276198872340815,1,228487223,51,OBSCN,False,OBSCN.E051,True,6.01066081143688e-11,228486960,-6.92123062766286,+,chr1:228486960-228487223,chr1:228299259-228299522,228299259,228299522
754,False,3.9675393119425e-07,-0.168409535526786,0.0277948684390617,1,228487846,52,OBSCN,False,OBSCN.E052,True,6.74065420207438e-09,228487583,-6.05901538609588,+,chr1:228487583-228487846,chr1:228299882-228300145,228299882,228300145
755,False,6.90888465211475e-06,-0.158938071558318,0.0291642790138248,1,228491639,53,OBSCN,False,OBSCN.E053,True,1.48155931340761e-07,228491376,-5.44975144021137,+,chr1:228491376-228491639,chr1:228303675-228303938,228303675,228303938
